city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,is_stem_major,experience_level,is_active_learner,stability_col
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5.0,75.0,Pvt Ltd,2.0,23.0,0.0,1.0,1.0,1.0,0.4
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,3.0,300.0,Pvt Ltd,0.0,11.0,0.0,0.0,1.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,75.0,Funded Startup,1.0,11.0,0.0,1.0,1.0,0.0,0.17
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10005.0,Pvt Ltd,1.0,48.0,0.0,1.0,3.0,0.0,0.06
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,300.0,Pvt Ltd,1.0,10.0,0.0,0.0,3.0,0.0,0.05
city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,9.0,75.0,Public Sector,2.0,2.0,0.0,1.0,2.0,1.0,0.22
city_36,0.893,Male,Has relevent experience,no_enrollment,Unknown,Unknown,12.0,75.0,Pvt Ltd,4.0,11.0,0.0,0.0,2.0,0.0,0.33
city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Unknown,1.0,96.0,0.0,1.0,1.0,0.0,0.14
city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,1.0,6.0,1.0,1.0,0.0,1.0,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7.0,300.0,Unknown,2.0,10.0,0.0,1.0,1.0,1.0,0.29
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Unknown,1.0,36.0,1.0,1.0,2.0,0.0,0.08
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,75.0,Pvt Ltd,3.0,56.0,1.0,1.0,1.0,1.0,0.5
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,9.0,300.0,Unknown,2.0,56.0,1.0,0.0,2.0,0.0,0.22
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,21.0,300.0,Unknown,5.0,32.0,1.0,0.0,3.0,0.0,0.24
city_23,0.899,Male,No relevent experience,Part time course,Graduate,STEM,4.0,300.0,Unknown,0.0,18.0,1.0,1.0,1.0,1.0,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10.0,Other,2.0,185.5,0.0,1.0,2.0,0.0,0.22
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,750.0,Unknown,2.0,184.0,0.0,1.0,1.0,0.0,0.29
city_103,0.92,Unknown,No relevent experience,Full time course,Masters,STEM,19.0,300.0,Public Sector,4.0,36.0,0.0,1.0,3.0,1.0,0.21
city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,2.0,9.0,Early Stage Startup,1.0,49.0,0.0,1.0,0.0,1.0,0.5
city_10,0.895,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15.0,75.0,Pvt Ltd,1.0,56.0,0.0,1.0,2.0,0.0,0.07
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,98.0,0.0,1.0,3.0,0.0,0.24
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,75.0,Pvt Ltd,1.0,6.0,0.0,1.0,2.0,0.0,0.08
city_146,0.735,Male,No relevent experience,no_enrollment,Graduate,STEM,15.0,300.0,Unknown,5.0,18.0,1.0,1.0,2.0,0.0,0.33
city_21,0.624,Female,No relevent experience,Part time course,Graduate,STEM,5.0,75.0,Pvt Ltd,1.0,32.0,0.0,1.0,1.0,1.0,0.2
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1.0,3000.0,Pvt Ltd,1.0,58.0,1.0,1.0,0.0,1.0,1.0
city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6.0,10.0,Pvt Ltd,2.0,73.0,0.0,1.0,1.0,1.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Pvt Ltd,1.0,21.0,0.0,1.0,3.0,0.0,0.05
city_23,0.899,Male,Has relevent experience,Full time course,Masters,STEM,13.0,750.0,Funded Startup,1.0,20.0,0.0,1.0,2.0,1.0,0.08
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10.0,Pvt Ltd,1.0,56.0,0.0,1.0,1.0,0.0,0.2
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,7500.0,Public Sector,5.0,6.0,0.0,1.0,3.0,0.0,0.24
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2.0,10.0,Pvt Ltd,1.0,4.0,1.0,1.0,0.0,1.0,0.5
city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10005.0,Pvt Ltd,1.0,54.0,1.0,1.0,2.0,0.0,0.08
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Pvt Ltd,1.0,57.0,0.0,1.0,1.0,0.0,0.14
city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Masters,Business Degree,21.0,3000.0,Pvt Ltd,3.0,1.0,0.0,0.0,3.0,1.0,0.14
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,5.0,3000.0,Public Sector,1.0,50.0,0.0,0.0,1.0,0.0,0.2
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,750.0,Pvt Ltd,5.0,10.0,0.0,1.0,2.0,0.0,0.38
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,1.0,750.0,Pvt Ltd,1.0,46.0,0.0,1.0,0.0,0.0,1.0
city_114,0.9259999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,20.0,300.0,Other,2.0,4.0,0.0,1.0,3.0,0.0,0.1
city_114,0.9259999999999999,Male,Has relevent experience,Unknown,Unknown,Unknown,15.0,75.0,Pvt Ltd,1.0,94.0,0.0,0.0,2.0,0.0,0.07
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,300.0,Unknown,1.0,106.0,1.0,1.0,2.0,0.0,0.12
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,300.0,Unknown,5.0,96.0,1.0,1.0,3.0,0.0,0.29
city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,Unknown,4.0,300.0,Unknown,0.0,89.0,0.0,0.0,1.0,1.0,0.0
city_61,0.9129999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,300.0,Pvt Ltd,1.0,18.0,0.0,1.0,1.0,1.0,0.14
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4.0,3000.0,Pvt Ltd,1.0,64.0,1.0,1.0,1.0,1.0,0.25
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,5.0,39.0,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,7500.0,Pvt Ltd,1.0,15.0,0.0,1.0,3.0,0.0,0.05
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10005.0,Unknown,0.0,50.0,0.0,1.0,1.0,0.0,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10.0,Pvt Ltd,1.0,89.0,0.0,1.0,2.0,0.0,0.11
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,300.0,Pvt Ltd,1.0,45.0,0.0,1.0,1.0,0.0,0.17
city_46,0.762,Male,No relevent experience,no_enrollment,Masters,STEM,10.0,7500.0,Public Sector,1.0,122.0,0.0,1.0,2.0,0.0,0.1
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10.0,Funded Startup,1.0,87.0,0.0,1.0,1.0,0.0,0.2
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,Other,0.0,300.0,Public Sector,0.0,40.0,0.0,0.0,0.0,0.0,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,0.0,13.0,1.0,1.0,1.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,19.0,9.0,Funded Startup,1.0,130.0,0.0,0.0,3.0,0.0,0.05
city_109,0.701,Male,No relevent experience,no_enrollment,Primary School,Unknown,0.0,300.0,Unknown,0.0,72.0,0.0,0.0,0.0,0.0,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,4.0,300.0,Unknown,0.0,48.0,0.0,0.0,1.0,1.0,0.0
city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Unknown,Unknown,21.0,9.0,Public Sector,5.0,3.0,0.0,0.0,3.0,0.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,10005.0,Pvt Ltd,1.0,20.0,0.0,0.0,3.0,0.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,3000.0,Pvt Ltd,3.0,25.0,0.0,1.0,1.0,0.0,0.43
city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,0.0,50.0,0.0,1.0,3.0,0.0,0.0
city_158,0.7659999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,0.0,182.0,1.0,1.0,1.0,1.0,0.0
city_11,0.55,Male,Has relevent experience,Part time course,Graduate,No Major,6.0,750.0,Pvt Ltd,1.0,23.0,1.0,0.0,1.0,1.0,0.17
city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,Unknown,1.0,300.0,Unknown,0.0,65.0,0.0,0.0,0.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,10.0,10005.0,Pvt Ltd,0.0,44.0,0.0,1.0,2.0,1.0,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10005.0,Pvt Ltd,2.0,9.0,1.0,1.0,2.0,0.0,0.2
city_21,0.624,Male,No relevent experience,Full time course,Graduate,Arts,1.0,300.0,Pvt Ltd,0.0,42.0,0.0,0.0,0.0,1.0,0.0
city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,Unknown,8.0,300.0,Unknown,1.0,155.0,1.0,0.0,2.0,0.0,0.12
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8.0,9.0,Early Stage Startup,1.0,12.0,0.0,1.0,2.0,0.0,0.12
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,10005.0,Pvt Ltd,0.0,73.0,0.0,1.0,2.0,0.0,0.0
city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,5.0,54.0,0.0,1.0,3.0,0.0,0.24
city_40,0.7759999999999999,Unknown,Has relevent experience,Full time course,Graduate,STEM,10.0,75.0,Pvt Ltd,1.0,33.0,1.0,1.0,2.0,1.0,0.1
city_160,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,21.0,300.0,Unknown,5.0,22.0,0.0,0.0,3.0,0.0,0.24
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,5.0,10005.0,Public Sector,1.0,21.0,0.0,0.0,1.0,0.0,0.2
city_16,0.91,Male,No relevent experience,Full time course,Primary School,Unknown,9.0,300.0,Unknown,0.0,29.0,0.0,0.0,2.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,75.0,Pvt Ltd,2.0,185.5,0.0,1.0,2.0,0.0,0.25
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,300.0,Unknown,0.0,30.0,1.0,1.0,0.0,0.0,0.0
city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,300.0,Pvt Ltd,1.0,19.0,0.0,1.0,2.0,0.0,0.07
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,10005.0,Pvt Ltd,3.0,162.0,0.0,1.0,1.0,0.0,0.6
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10005.0,Pvt Ltd,1.0,8.0,0.0,1.0,2.0,0.0,0.11
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10.0,Funded Startup,1.0,24.0,0.0,1.0,2.0,0.0,0.09
city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20.0,300.0,Unknown,1.0,29.0,1.0,1.0,3.0,0.0,0.05
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,300.0,Public Sector,3.0,51.0,0.0,1.0,2.0,0.0,0.33
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,2.0,300.0,Unknown,0.0,34.0,1.0,0.0,0.0,1.0,0.0
city_74,0.579,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,75.0,NGO,1.0,89.0,1.0,1.0,1.0,0.0,0.2
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5.0,300.0,Unknown,0.0,86.0,0.0,1.0,1.0,1.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,300.0,Pvt Ltd,1.0,18.0,0.0,1.0,2.0,0.0,0.07
city_16,0.91,Unknown,No relevent experience,Unknown,Graduate,STEM,5.0,300.0,Unknown,0.0,88.0,1.0,1.0,1.0,0.0,0.0
city_103,0.92,Unknown,No relevent experience,Part time course,Unknown,Unknown,6.0,300.0,Unknown,1.0,98.0,0.0,0.0,1.0,1.0,0.17
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,75.0,Pvt Ltd,1.0,42.0,0.0,1.0,0.0,0.0,0.5
city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8.0,300.0,Unknown,1.0,67.0,0.0,1.0,2.0,0.0,0.12
city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,13.0,10005.0,Pvt Ltd,1.0,51.0,0.0,1.0,2.0,1.0,0.08
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,750.0,Pvt Ltd,5.0,46.0,0.0,1.0,3.0,0.0,0.26
city_136,0.897,Male,No relevent experience,Part time course,High School,Unknown,4.0,300.0,Pvt Ltd,0.0,157.0,0.0,0.0,1.0,1.0,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,2.0,31.0,0.0,1.0,3.0,0.0,0.1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,75.0,Pvt Ltd,2.0,102.0,1.0,1.0,2.0,0.0,0.25
city_111,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Unknown,1.0,9.0,0.0,1.0,1.0,1.0,0.25
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10.0,Unknown,1.0,69.0,0.0,1.0,1.0,0.0,0.25
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Pvt Ltd,0.0,48.0,1.0,1.0,1.0,1.0,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,5.0,300.0,Unknown,1.0,118.0,1.0,0.0,1.0,0.0,0.2
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,7500.0,Pvt Ltd,1.0,118.0,0.0,1.0,2.0,0.0,0.1
city_97,0.925,Unknown,Has relevent experience,Part time course,Masters,STEM,16.0,75.0,Pvt Ltd,5.0,185.5,0.0,1.0,3.0,1.0,0.31
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,75.0,Pvt Ltd,1.0,42.0,0.0,1.0,1.0,0.0,0.2
city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,0.0,300.0,Unknown,0.0,26.0,1.0,1.0,0.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,9.0,Pvt Ltd,5.0,14.0,0.0,0.0,3.0,0.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,7500.0,Public Sector,2.0,78.0,1.0,1.0,2.0,0.0,0.22
city_103,0.92,Other,No relevent experience,no_enrollment,Primary School,Unknown,8.0,300.0,Unknown,1.0,29.0,0.0,0.0,2.0,0.0,0.12
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,0.0,87.0,0.0,1.0,0.0,1.0,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,3000.0,Pvt Ltd,1.0,15.0,1.0,1.0,2.0,0.0,0.09
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,0.0,75.0,Public Sector,0.0,95.0,1.0,1.0,0.0,0.0,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10.0,Early Stage Startup,1.0,79.0,1.0,1.0,2.0,0.0,0.11
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Unknown,2.0,19.0,1.0,1.0,1.0,0.0,0.4
city_84,0.698,Male,No relevent experience,Full time course,High School,Unknown,1.0,300.0,Pvt Ltd,0.0,15.0,0.0,0.0,0.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,3000.0,Pvt Ltd,1.0,62.0,0.0,1.0,2.0,0.0,0.1
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,5.0,14.0,0.0,1.0,3.0,0.0,0.24
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,8.0,10.0,Pvt Ltd,0.0,50.0,1.0,0.0,2.0,0.0,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1.0,300.0,Unknown,0.0,37.0,0.0,0.0,0.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,300.0,Funded Startup,1.0,82.0,0.0,1.0,2.0,0.0,0.09
city_114,0.9259999999999999,Unknown,No relevent experience,no_enrollment,Masters,STEM,16.0,9.0,Pvt Ltd,1.0,31.0,0.0,1.0,3.0,0.0,0.06
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2.0,300.0,Unknown,0.0,30.0,0.0,1.0,0.0,0.0,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,750.0,Pvt Ltd,5.0,168.0,0.0,1.0,3.0,0.0,0.24
city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,4.0,7500.0,Public Sector,1.0,130.0,0.0,1.0,1.0,0.0,0.25
city_21,0.624,Unknown,No relevent experience,Unknown,High School,Unknown,6.0,300.0,Unknown,0.0,28.0,1.0,0.0,1.0,0.0,0.0
city_142,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,5.0,3000.0,Pvt Ltd,1.0,48.0,0.0,1.0,1.0,1.0,0.2
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10005.0,Pvt Ltd,2.0,84.0,0.0,1.0,2.0,0.0,0.15
city_97,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,21.0,75.0,Pvt Ltd,5.0,116.0,0.0,1.0,3.0,0.0,0.24
city_57,0.866,Male,No relevent experience,no_enrollment,High School,Unknown,15.0,300.0,Pvt Ltd,3.0,14.0,0.0,0.0,2.0,0.0,0.2
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,300.0,Pvt Ltd,1.0,76.0,0.0,1.0,1.0,0.0,0.33
city_74,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2.0,75.0,Pvt Ltd,1.0,4.0,1.0,0.0,0.0,1.0,0.5
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,2.0,50.0,0.0,1.0,3.0,0.0,0.1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,1.0,68.0,0.0,1.0,3.0,0.0,0.05
city_138,0.836,Male,Has relevent experience,Full time course,High School,Unknown,5.0,10005.0,Pvt Ltd,1.0,58.0,0.0,0.0,1.0,1.0,0.2
city_41,0.8270000000000001,Male,No relevent experience,Unknown,Unknown,Unknown,5.0,300.0,Unknown,0.0,185.5,0.0,0.0,1.0,0.0,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,16.0,300.0,Unknown,2.0,64.0,1.0,1.0,3.0,0.0,0.12
city_100,0.887,Unknown,No relevent experience,no_enrollment,High School,Unknown,1.0,300.0,Unknown,0.0,45.0,0.0,0.0,0.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,1.0,72.0,0.0,1.0,3.0,0.0,0.05
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,3000.0,NGO,0.0,128.0,1.0,1.0,0.0,0.0,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10005.0,Pvt Ltd,3.0,53.0,1.0,1.0,2.0,0.0,0.23
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16.0,9.0,Pvt Ltd,1.0,30.0,1.0,0.0,3.0,0.0,0.06
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,1.0,20.0,1.0,1.0,0.0,1.0,1.0
city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,300.0,Unknown,2.0,22.0,0.0,1.0,2.0,0.0,0.25
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,750.0,Pvt Ltd,0.0,185.5,0.0,1.0,2.0,0.0,0.0
city_100,0.887,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,2.0,300.0,Unknown,0.0,69.0,0.0,0.0,0.0,0.0,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3.0,300.0,Unknown,0.0,36.0,1.0,0.0,1.0,1.0,0.0
city_143,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,10.0,Funded Startup,2.0,136.0,1.0,1.0,1.0,1.0,0.33
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,300.0,Pvt Ltd,2.0,50.0,0.0,1.0,3.0,0.0,0.11
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Pvt Ltd,1.0,126.0,0.0,1.0,1.0,0.0,0.2
city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,0.0,74.0,1.0,1.0,0.0,1.0,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10005.0,Pvt Ltd,1.0,20.0,0.0,1.0,2.0,0.0,0.1
city_114,0.9259999999999999,Other,No relevent experience,Full time course,Masters,STEM,21.0,300.0,Unknown,2.0,50.0,0.0,1.0,3.0,1.0,0.1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,300.0,Pvt Ltd,3.0,42.0,0.0,1.0,3.0,0.0,0.18
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,75.0,Pvt Ltd,1.0,37.0,1.0,1.0,1.0,0.0,0.2
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,300.0,Unknown,5.0,106.0,1.0,1.0,2.0,0.0,0.38
city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,12.0,300.0,NGO,5.0,109.0,0.0,0.0,2.0,0.0,0.42
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,7500.0,Pvt Ltd,1.0,87.0,1.0,1.0,2.0,0.0,0.07
city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Pvt Ltd,1.0,26.0,0.0,1.0,3.0,0.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10005.0,Pvt Ltd,3.0,54.0,0.0,1.0,3.0,0.0,0.14
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,750.0,Pvt Ltd,1.0,20.0,0.0,1.0,2.0,0.0,0.09
city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,1.0,300.0,Pvt Ltd,0.0,47.0,0.0,0.0,0.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Pvt Ltd,5.0,70.0,0.0,1.0,3.0,0.0,0.24
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,300.0,Pvt Ltd,5.0,19.0,0.0,1.0,3.0,0.0,0.29
city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,75.0,Pvt Ltd,2.0,62.0,0.0,1.0,2.0,0.0,0.18
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,75.0,Pvt Ltd,2.0,24.0,0.0,1.0,2.0,0.0,0.25
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,10.0,300.0,Unknown,1.0,10.0,1.0,0.0,2.0,0.0,0.1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,300.0,Pvt Ltd,5.0,87.0,0.0,1.0,2.0,0.0,0.62
city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,11.0,7500.0,Public Sector,1.0,22.0,0.0,1.0,2.0,1.0,0.09
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,10005.0,Pvt Ltd,5.0,185.5,0.0,1.0,3.0,0.0,0.26
city_114,0.9259999999999999,Unknown,Has relevent experience,Full time course,Masters,STEM,12.0,300.0,Pvt Ltd,2.0,91.0,0.0,1.0,2.0,1.0,0.17
city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,13.0,75.0,Pvt Ltd,0.0,131.0,0.0,1.0,2.0,0.0,0.0
city_100,0.887,Unknown,No relevent experience,Full time course,Phd,STEM,7.0,3000.0,Public Sector,5.0,124.0,0.0,1.0,1.0,1.0,0.71
city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,8.0,300.0,Unknown,1.0,21.0,0.0,1.0,2.0,1.0,0.12
city_65,0.802,Male,No relevent experience,no_enrollment,Phd,STEM,10.0,300.0,Public Sector,5.0,73.0,0.0,1.0,2.0,0.0,0.5
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,300.0,Pvt Ltd,1.0,46.0,0.0,1.0,2.0,0.0,0.07
city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9.0,Pvt Ltd,2.0,65.0,0.0,1.0,3.0,0.0,0.1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,75.0,Pvt Ltd,1.0,7.0,1.0,1.0,1.0,0.0,0.2
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10.0,7500.0,Pvt Ltd,1.0,185.5,1.0,1.0,2.0,1.0,0.1
city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,75.0,Early Stage Startup,1.0,31.0,0.0,1.0,1.0,1.0,0.14
city_101,0.5579999999999999,Male,No relevent experience,Full time course,High School,Unknown,4.0,9.0,Early Stage Startup,1.0,87.0,0.0,0.0,1.0,1.0,0.25
